service_id,date,exception_type
239283,20251223,1
239427,20251223,1
239574,20251223,1
239587,20251223,1
239648,20251223,1
239650,20251223,1
239667,20251223,1
239669,20251223,1
239721,20251223,1
239763,20251223,1
240203,20251223,1
240258,20251223,1
240272,20251223,1
240323,20251223,1
240428,20251223,1
240454,20251223,1
241786,20251223,1
241806,20251223,1
241817,20251223,1
241818,20251223,1
241896,20251223,1
241897,20251223,1
237320,20251223,1
239283,20251224,1
238989,20251224,1
239574,20251224,1
239587,20251224,1
239648,20251224,1
239650,20251224,1
239667,20251224,1
239669,20251224,1
239722,20251224,1
239763,20251224,1
240203,20251224,1
240323,20251224,1
240428,20251224,1
240454,20251224,1
241786,20251224,1
241806,20251224,1
241814,20251224,1
241896,20251224,1
241897,20251224,1
242906,20251224,1
237319,20251224,1
237320,20251224,1
237323,20251224,1
237356,20251224,1
237361,20251224,1
237919,20251224,1
237961,20251224,1
237966,20251224,1
238018,20251224,1
238096,20251224,1
238435,20251224,1
238479,20251224,1
238530,20251224,1
238917,20251224,1
238919,20251224,1
238987,20251224,1
239427,20251224,1
237320,20251225,1
242908,20251225,1
237336,20251225,1
237361,20251225,1
237936,20251225,1
237943,20251225,1
237948,20251225,1
237949,20251225,1
238096,20251225,1
238400,20251225,1
238458,20251225,1
238486,20251225,1
240260,20251225,1
240323,20251225,1
240451,20251225,1
240454,20251225,1
240499,20251225,1
240957,20251225,1
242560,20251225,1
242562,20251225,1
242587,20251225,1
242588,20251225,1
242589,20251225,1
242655,20251225,1
242657,20251225,1
237321,20251225,1
239648,20251226,1
239587,20251226,1
239667,20251226,1
239669,20251226,1
239721,20251226,1
240203,20251226,1
240258,20251226,1
240272,20251226,1
240428,20251226,1
240452,20251226,1
240454,20251226,1
241786,20251226,1
241806,20251226,1
241817,20251226,1
241818,20251226,1
241896,20251226,1
241897,20251226,1
241902,20251226,1
242562,20251226,1
242651,20251226,1
242659,20251226,1
242906,20251226,1
237319,20251226,1
237324,20251226,1
237328,20251226,1
237356,20251226,1
237919,20251226,1
237937,20251226,1
237961,20251226,1
237966,20251226,1
238018,20251226,1
238427,20251226,1
238479,20251226,1
238668,20251226,1
238913,20251226,1
238987,20251226,1
238989,20251226,1
239283,20251226,1
239427,20251226,1
239650,20251226,1
237320,20251227,1
242908,20251227,1
237361,20251227,1
237936,20251227,1
237943,20251227,1
237948,20251227,1
237949,20251227,1
238096,20251227,1
238400,20251227,1
238458,20251227,1
238486,20251227,1
240260,20251227,1
240323,20251227,1
240451,20251227,1
240454,20251227,1
240499,20251227,1
240957,20251227,1
242560,20251227,1
242562,20251227,1
242587,20251227,1
242588,20251227,1
242589,20251227,1
242655,20251227,1
242657,20251227,1
237321,20251227,1
241902,20251228,1
240957,20251228,1
242562,20251228,1
242587,20251228,1
242588,20251228,1
242589,20251228,1
242651,20251228,1
242655,20251228,1
242657,20251228,1
242659,20251228,1
242908,20251228,1
237321,20251228,1
237328,20251228,1
237936,20251228,1
237937,20251228,1
237943,20251228,1
237948,20251228,1
237949,20251228,1
238400,20251228,1
238458,20251228,1
238486,20251228,1
238668,20251228,1
240260,20251228,1
240451,20251228,1
240452,20251228,1
240454,20251228,1
240499,20251228,1
242560,20251228,1
237319,20251229,1
242906,20251229,1
237328,20251229,1
237356,20251229,1
237919,20251229,1
237937,20251229,1
237961,20251229,1
237966,20251229,1
238018,20251229,1
238427,20251229,1
238479,20251229,1
238668,20251229,1
238913,20251229,1
238987,20251229,1
238989,20251229,1
239283,20251229,1
239427,20251229,1
239587,20251229,1
239648,20251229,1
239650,20251229,1
239667,20251229,1
239669,20251229,1
239721,20251229,1
240203,20251229,1
240258,20251229,1
240272,20251229,1
240428,20251229,1
240452,20251229,1
240454,20251229,1
241786,20251229,1
241806,20251229,1
241817,20251229,1
241818,20251229,1
241896,20251229,1
241897,20251229,1
241902,20251229,1
242562,20251229,1
242651,20251229,1
242659,20251229,1
237324,20251229,1
238987,20251230,1
242906,20251230,1
239283,20251230,1
239427,20251230,1
239587,20251230,1
239648,20251230,1
239650,20251230,1
239667,20251230,1
239669,20251230,1
239721,20251230,1
240203,20251230,1
240258,20251230,1
240272,20251230,1
240323,20251230,1
237319,20251230,1
237320,20251230,1
237324,20251230,1
237356,20251230,1
237361,20251230,1
237919,20251230,1
237961,20251230,1
237966,20251230,1
238018,20251230,1
238096,20251230,1
238427,20251230,1
238479,20251230,1
238913,20251230,1
240428,20251230,1
240454,20251230,1
241786,20251230,1
241806,20251230,1
241817,20251230,1
241818,20251230,1
241896,20251230,1
241897,20251230,1
238989,20251230,1
237319,20251231,1
242906,20251231,1
237324,20251231,1
237361,20251231,1
237488,20251231,1
237919,20251231,1
237961,20251231,1
238018,20251231,1
238096,20251231,1
238427,20251231,1
238479,20251231,1
238913,20251231,1
238987,20251231,1
238989,20251231,1
239283,20251231,1
239427,20251231,1
239648,20251231,1
239650,20251231,1
239667,20251231,1
239669,20251231,1
239721,20251231,1
240203,20251231,1
240258,20251231,1
240272,20251231,1
240323,20251231,1
240428,20251231,1
240454,20251231,1
241806,20251231,1
241817,20251231,1
241818,20251231,1
241896,20251231,1
241897,20251231,1
237320,20251231,1
237320,20260101,1
242908,20260101,1
237336,20260101,1
237936,20260101,1
237943,20260101,1
237948,20260101,1
238400,20260101,1
238458,20260101,1
238486,20260101,1
239284,20260101,1
240260,20260101,1
240323,20260101,1
240451,20260101,1
240454,20260101,1
240499,20260101,1
240957,20260101,1
242560,20260101,1
242562,20260101,1
242587,20260101,1
242588,20260101,1
242589,20260101,1
242655,20260101,1
242657,20260101,1
237321,20260101,1
237319,20260102,1
242906,20260102,1
237328,20260102,1
237356,20260102,1
237919,20260102,1
237937,20260102,1
237961,20260102,1
237966,20260102,1
238018,20260102,1
238427,20260102,1
